geo_level,province,district,caste,sex,rowtotal,a_readwrite,b_readonly,c_noreadwrite,d_notstd,literacy_rate,literacy_rate_male,literacy_rate_female,literacy_rate_gap_pts
district,Bagmati,Kathmandu,"Others, Foreigners & Not Stated",Male,21724,18131,198,3387,8,83.46068864,83.46068864,81.55285313,1.91
district,Bagmati,Kathmandu,"Others, Foreigners & Not Stated",Total,32414,26849,272,5282,11,82.83149256,83.46068864,81.55285313,1.91
district,Bagmati,Kathmandu,Pahari,Female,257,202,2,53,0,78.59922179,84.73895582,78.59922179,6.14
district,Bagmati,Kathmandu,Pahari,Male,249,211,2,36,0,84.73895582,84.73895582,78.59922179,6.14
district,Bagmati,Kathmandu,Pahari,Total,506,413,4,89,0,81.62055336,84.73895582,78.59922179,6.14
district,Bagmati,Kathmandu,Pariyar,Female,10911,8683,71,2157,0,79.58024012,91.32238701,79.58024012,11.74
district,Bagmati,Kathmandu,Pariyar,Male,11328,10345,52,931,0,91.32238701,91.32238701,79.58024012,11.74
district,Bagmati,Kathmandu,Pariyar,Total,22239,19028,123,3088,0,85.56140114,91.32238701,79.58024012,11.74
district,Bagmati,Kathmandu,Patharkatt/ Kushwadiya,Female,14,3,0,11,0,21.42857143,68,21.42857143,46.57
district,Bagmati,Kathmandu,Patharkatt/ Kushwadiya,Male,25,17,0,8,0,68,68,21.42857143,46.57
district,Bagmati,Kathmandu,Patharkatt/ Kushwadiya,Total,39,20,0,19,0,51.28205128,68,21.42857143,46.57
district,Bagmati,Kathmandu,Pun,Female,29,26,0,3,0,89.65517241,96.42857143,89.65517241,6.77
district,Bagmati,Kathmandu,Pun,Male,28,27,0,1,0,96.42857143,96.42857143,89.65517241,6.77
district,Bagmati,Kathmandu,Pun,Total,57,53,0,4,0,92.98245614,96.42857143,89.65517241,6.77
district,Bagmati,Kathmandu,Punjabi/Sikh,Female,139,119,0,20,0,85.61151079,91.57303371,85.61151079,5.96
district,Bagmati,Kathmandu,Punjabi/Sikh,Male,178,163,1,14,0,91.57303371,91.57303371,85.61151079,5.96
district,Bagmati,Kathmandu,Punjabi/Sikh,Total,317,282,1,34,0,88.95899054,91.57303371,85.61151079,5.96
district,Bagmati,Kathmandu,Rai,Female,24010,20808,134,3068,0,86.66389005,94.34275394,86.66389005,7.68
district,Bagmati,Kathmandu,Rai,Male,20487,19328,57,1101,1,94.34275394,94.34275394,86.66389005,7.68
district,Bagmati,Kathmandu,Rai,Total,44497,40136,191,4169,1,90.19933928,94.34275394,86.66389005,7.68
district,Bagmati,Kathmandu,Rajbansi,Female,449,377,2,70,0,83.96436526,92.24952741,83.96436526,8.29
district,Bagmati,Kathmandu,Rajbansi,Male,529,488,3,38,0,92.24952741,92.24952741,83.96436526,8.29
district,Bagmati,Kathmandu,Rajbansi,Total,978,865,5,108,0,88.44580777,92.24952741,83.96436526,8.29
district,Bagmati,Kathmandu,Rajbhar,Female,27,21,0,6,0,77.77777778,87.5,77.77777778,9.72
district,Bagmati,Kathmandu,Rajbhar,Male,24,21,0,3,0,87.5,87.5,77.77777778,9.72
district,Bagmati,Kathmandu,Rajbhar,Total,51,42,0,9,0,82.35294118,87.5,77.77777778,9.72
district,Bagmati,Kathmandu,Rajdhob,Female,53,44,1,8,0,83.01886792,97.18309859,83.01886792,14.16
district,Bagmati,Kathmandu,Rajdhob,Male,71,69,0,2,0,97.18309859,97.18309859,83.01886792,14.16
district,Bagmati,Kathmandu,Rajdhob,Total,124,113,1,10,0,91.12903226,97.18309859,83.01886792,14.16
district,Bagmati,Kathmandu,Raji,Female,6,4,0,2,0,66.66666667,66.66666667,66.66666667,0
district,Bagmati,Kathmandu,Raji,Male,9,6,0,3,0,66.66666667,66.66666667,66.66666667,0
district,Bagmati,Kathmandu,Raji,Total,15,10,0,5,0,66.66666667,66.66666667,66.66666667,0
district,Bagmati,Kathmandu,Rajput,Female,454,408,2,44,0,89.86784141,95.84,89.86784141,5.97
district,Bagmati,Kathmandu,Rajput,Male,625,599,1,25,0,95.84,95.84,89.86784141,5.97
district,Bagmati,Kathmandu,Rajput,Total,1079,1007,3,69,0,93.32715477,95.84,89.86784141,5.97
district,Bagmati,Kathmandu,Ranatharu,Female,98,93,0,5,0,94.89795918,89.61038961,94.89795918,-5.29
district,Bagmati,Kathmandu,Ranatharu,Male,154,138,0,16,0,89.61038961,89.61038961,94.89795918,-5.29
district,Bagmati,Kathmandu,Ranatharu,Total,252,231,0,21,0,91.66666667,89.61038961,94.89795918,-5.29
district,Bagmati,Kathmandu,Rauniyar,Female,467,437,1,29,0,93.57601713,97.4137931,93.57601713,3.84
district,Bagmati,Kathmandu,Rauniyar,Male,580,565,4,11,0,97.4137931,97.4137931,93.57601713,3.84
district,Bagmati,Kathmandu,Rauniyar,Total,1047,1002,5,40,0,95.70200573,97.4137931,93.57601713,3.84
district,Bagmati,Kathmandu,Sampang,Female,69,62,1,6,0,89.85507246,96.55172414,89.85507246,6.7
district,Bagmati,Kathmandu,Sampang,Male,58,56,1,1,0,96.55172414,96.55172414,89.85507246,6.7
district,Bagmati,Kathmandu,Sampang,Total,127,118,2,7,0,92.91338583,96.55172414,89.85507246,6.7
district,Bagmati,Kathmandu,Santhal,Female,97,78,1,18,0,80.41237113,92.47311828,80.41237113,12.06
district,Bagmati,Kathmandu,Santhal,Male,93,86,0,7,0,92.47311828,92.47311828,80.41237113,12.06
district,Bagmati,Kathmandu,Santhal,Total,190,164,1,25,0,86.31578947,92.47311828,80.41237113,12.06
district,Bagmati,Kathmandu,Sanyasi/Dasnami,Female,5203,4207,20,976,0,80.85719777,94.58792252,80.85719777,13.73
district,Bagmati,Kathmandu,Sanyasi/Dasnami,Male,5266,4981,8,277,0,94.58792252,94.58792252,80.85719777,13.73
district,Bagmati,Kathmandu,Sanyasi/Dasnami,Total,10469,9188,28,1253,0,87.7638743,94.58792252,80.85719777,13.73
district,Bagmati,Kathmandu,Sarbaria,Female,15,10,0,5,0,66.66666667,78.57142857,66.66666667,11.9
district,Bagmati,Kathmandu,Sarbaria,Male,14,11,0,3,0,78.57142857,78.57142857,66.66666667,11.9
district,Bagmati,Kathmandu,Sarbaria,Total,29,21,0,8,0,72.4137931,78.57142857,66.66666667,11.9
district,Bagmati,Kathmandu,Sherpa,Female,15404,11746,104,3553,1,76.25292132,90.8036454,76.25292132,14.55
district,Bagmati,Kathmandu,Sherpa,Male,14484,13152,68,1260,4,90.8036454,90.8036454,76.25292132,14.55
district,Bagmati,Kathmandu,Sherpa,Total,29888,24898,172,4813,5,83.30433619,90.8036454,76.25292132,14.55
district,Bagmati,Kathmandu,Sonar,Female,1271,1047,12,212,0,82.37608183,91.54362416,82.37608183,9.17
district,Bagmati,Kathmandu,Sonar,Male,1490,1364,11,115,0,91.54362416,91.54362416,82.37608183,9.17
district,Bagmati,Kathmandu,Sonar,Total,2761,2411,23,327,0,87.32343354,91.54362416,82.37608183,9.17
district,Bagmati,Kathmandu,Sundi,Female,683,631,3,49,0,92.38653001,98.10756972,92.38653001,5.72
district,Bagmati,Kathmandu,Sundi,Male,1004,985,1,18,0,98.10756972,98.10756972,92.38653001,5.72
district,Bagmati,Kathmandu,Sundi,Total,1687,1616,4,67,0,95.79134558,98.10756972,92.38653001,5.72
district,Bagmati,Kathmandu,Sunuwar,Female,4107,3388,37,682,0,82.49330411,93.08661013,82.49330411,10.59
district,Bagmati,Kathmandu,Sunuwar,Male,3891,3622,21,248,0,93.08661013,93.08661013,82.49330411,10.59
district,Bagmati,Kathmandu,Sunuwar,Total,7998,7010,58,930,0,87.64691173,93.08661013,82.49330411,10.59
district,Bagmati,Kathmandu,Tajpuriya,Female,104,76,1,27,0,73.07692308,86.66666667,73.07692308,13.59
district,Bagmati,Kathmandu,Tajpuriya,Male,120,104,2,14,0,86.66666667,86.66666667,73.07692308,13.59
district,Bagmati,Kathmandu,Tajpuriya,Total,224,180,3,41,0,80.35714286,86.66666667,73.07692308,13.59
district,Bagmati,Kathmandu,Tamang,Female,116944,89985,803,26152,4,76.94708578,89.1263424,76.94708578,12.18
district,Bagmati,Kathmandu,Tamang,Male,111554,99424,613,11508,9,89.1263424,89.1263424,76.94708578,12.18
district,Bagmati,Kathmandu,Tamang,Total,228498,189409,1416,37660,13,82.8930669,89.1263424,76.94708578,12.18
district,Bagmati,Kathmandu,Tatma/Tatwa,Female,184,146,0,38,0,79.34782609,88.52941176,79.34782609,9.18
district,Bagmati,Kathmandu,Tatma/Tatwa,Male,340,301,0,39,0,88.52941176,88.52941176,79.34782609,9.18
district,Bagmati,Kathmandu,Tatma/Tatwa,Total,524,447,0,77,0,85.30534351,88.52941176,79.34782609,9.18
district,Bagmati,Kathmandu,Teli,Female,1672,1450,0,222,0,86.72248804,93.08956726,86.72248804,6.37
district,Bagmati,Kathmandu,Teli,Male,2981,2775,6,200,0,93.08956726,93.08956726,86.72248804,6.37
district,Bagmati,Kathmandu,Teli,Total,4653,4225,6,422,0,90.80163335,93.08956726,86.72248804,6.37
district,Bagmati,Kathmandu,Thakali,Female,1349,1172,5,172,0,86.87916976,96.51539708,86.87916976,9.64
district,Bagmati,Kathmandu,Thakali,Male,1234,1191,5,38,0,96.51539708,96.51539708,86.87916976,9.64
district,Bagmati,Kathmandu,Thakali,Total,2583,2363,10,210,0,91.48277197,96.51539708,86.87916976,9.64
district,Bagmati,Kathmandu,Thakuri,Female,10466,9414,63,989,0,89.94840436,97.21428571,89.94840436,7.27
district,Bagmati,Kathmandu,Thakuri,Male,11200,10888,15,296,1,97.21428571,97.21428571,89.94840436,7.27
district,Bagmati,Kathmandu,Thakuri,Total,21666,20302,78,1285,1,93.70442167,97.21428571,89.94840436,7.27
district,Bagmati,Kathmandu,Thami,Female,655,540,9,106,0,82.44274809,89.90536278,82.44274809,7.46
district,Bagmati,Kathmandu,Thami,Male,634,570,5,59,0,89.90536278,89.90536278,82.44274809,7.46
district,Bagmati,Kathmandu,Thami,Total,1289,1110,14,165,0,86.1132661,89.90536278,82.44274809,7.46
district,Bagmati,Kathmandu,Tharu,Female,8835,7672,55,1108,0,86.83644595,94.28717164,86.83644595,7.45
district,Bagmati,Kathmandu,Tharu,Male,11763,11091,35,637,0,94.28717164,94.28717164,86.83644595,7.45
district,Bagmati,Kathmandu,Tharu,Total,20598,18763,90,1745,0,91.09136809,94.28717164,86.83644595,7.45
district,Bagmati,Kathmandu,Thulung,Female,173,156,1,16,0,90.1734104,97.2972973,90.1734104,7.12
district,Bagmati,Kathmandu,Thulung,Male,148,144,0,4,0,97.2972973,97.2972973,90.1734104,7.12
district,Bagmati,Kathmandu,Thulung,Total,321,300,1,20,0,93.45794393,97.2972973,90.1734104,7.12
district,Bagmati,Kathmandu,Topkegola,Female,8,6,0,2,0,75,85.71428571,75,10.71
district,Bagmati,Kathmandu,Topkegola,Male,7,6,1,0,0,85.71428571,85.71428571,75,10.71
district,Bagmati,Kathmandu,Topkegola,Total,15,12,1,2,0,80,85.71428571,75,10.71
district,Bagmati,Kathmandu,Walung,Female,95,76,3,16,0,80,88.23529412,80,8.24
district,Bagmati,Kathmandu,Walung,Male,85,75,1,9,0,88.23529412,88.23529412,80,8.24
district,Bagmati,Kathmandu,Walung,Total,180,151,4,25,0,83.88888889,88.23529412,80,8.24
district,Bagmati,Kathmandu,Yadav,Female,2782,2435,12,335,0,87.52695902,94.97161395,87.52695902,7.44
district,Bagmati,Kathmandu,Yadav,Male,6165,5855,17,293,0,94.97161395,94.97161395,87.52695902,7.44
district,Bagmati,Kathmandu,Yadav,Total,8947,8290,29,628,0,92.65675645,94.97161395,87.52695902,7.44
district,Bagmati,Kathmandu,Yakkha,Female,193,167,1,25,0,86.52849741,96.85534591,86.52849741,10.33
district,Bagmati,Kathmandu,Yakkha,Male,159,154,1,4,0,96.85534591,96.85534591,86.52849741,10.33
district,Bagmati,Kathmandu,Yakkha,Total,352,321,2,29,0,91.19318182,96.85534591,86.52849741,10.33
district,Bagmati,Kathmandu,Yakthung/Limbu,Female,6707,5933,37,737,0,88.4598181,96.02917342,88.4598181,7.57
district,Bagmati,Kathmandu,Yakthung/Limbu,Male,6170,5925,12,233,0,96.02917342,96.02917342,88.4598181,7.57
district,Bagmati,Kathmandu,Yakthung/Limbu,Total,12877,11858,49,970,0,92.08666615,96.02917342,88.4598181,7.57
district,Bagmati,Kathmandu,Yamphu,Female,38,32,1,5,0,84.21052632,97.95918367,84.21052632,13.75
district,Bagmati,Kathmandu,Yamphu,Male,49,48,0,1,0,97.95918367,97.95918367,84.21052632,13.75
district,Bagmati,Kathmandu,Yamphu,Total,87,80,1,6,0,91.95402299,97.95918367,84.21052632,13.75
district,Bagmati,Kabhrepalanchok,All caste,Female,173573,117341,566,55663,3,67.60325627,84.13849651,67.60325627,16.54
district,Bagmati,Kabhrepalanchok,All caste,Male,165867,139558,418,25889,2,84.13849651,84.13849651,67.60325627,16.54
district,Bagmati,Kabhrepalanchok,All caste,Total,339440,256899,984,81552,5,75.68318407,84.13849651,67.60325627,16.54
district,Bagmati,Kabhrepalanchok,Baniyan,Female,9,5,1,3,0,55.55555556,90,55.55555556,34.44
district,Bagmati,Kabhrepalanchok,Baniyan,Male,10,9,0,1,0,90,90,55.55555556,34.44
district,Bagmati,Kabhrepalanchok,Baniyan,Total,19,14,1,4,0,73.68421053,90,55.55555556,34.44
district,Bagmati,Kabhrepalanchok,Baraee,Female,6,6,0,0,0,100,100,100,0
district,Bagmati,Kabhrepalanchok,Baraee,Male,5,5,0,0,0,100,100,100,0
district,Bagmati,Kabhrepalanchok,Baraee,Total,11,11,0,0,0,100,100,100,0
district,Bagmati,Kabhrepalanchok,Bhote,Female,22,18,0,4,0,81.81818182,92,81.81818182,10.18
district,Bagmati,Kabhrepalanchok,Bhote,Male,25,23,0,2,0,92,92,81.81818182,10.18
district,Bagmati,Kabhrepalanchok,Bhote,Total,47,41,0,6,0,87.23404255,92,81.81818182,10.18
district,Bagmati,Kabhrepalanchok,Bin,Female,10,6,0,4,0,60,85.71428571,60,25.71
district,Bagmati,Kabhrepalanchok,Bin,Male,7,6,0,1,0,85.71428571,85.71428571,60,25.71
district,Bagmati,Kabhrepalanchok,Bin,Total,17,12,0,5,0,70.58823529,85.71428571,60,25.71
district,Bagmati,Kabhrepalanchok,Bishwokarma,Female,4488,2807,14,1667,0,62.54456328,77.47332687,62.54456328,14.93
district,Bagmati,Kabhrepalanchok,Bishwokarma,Male,4124,3195,13,916,0,77.47332687,77.47332687,62.54456328,14.93
district,Bagmati,Kabhrepalanchok,Bishwokarma,Total,8612,6002,27,2583,0,69.693451,77.47332687,62.54456328,14.93
district,Bagmati,Kabhrepalanchok,Brahman - Hill,Female,35546,25203,140,10203,0,70.90249254,89.40822945,70.90249254,18.51
district,Bagmati,Kabhrepalanchok,Brahman - Hill,Male,33611,30051,106,3454,0,89.40822945,89.40822945,70.90249254,18.51
district,Bagmati,Kabhrepalanchok,Brahman - Hill,Total,69157,55254,246,13657,0,79.89646746,89.40822945,70.90249254,18.51
district,Bagmati,Kabhrepalanchok,Brahman - Tarai,Female,91,81,0,10,0,89.01098901,92.85714286,89.01098901,3.85
district,Bagmati,Kabhrepalanchok,Brahman - Tarai,Male,140,130,0,10,0,92.85714286,92.85714286,89.01098901,3.85
district,Bagmati,Kabhrepalanchok,Brahman - Tarai,Total,231,211,0,20,0,91.34199134,92.85714286,89.01098901,3.85
district,Bagmati,Kabhrepalanchok,Chepang/Praja,Female,22,18,0,4,0,81.81818182,56.52173913,81.81818182,-25.3
district,Bagmati,Kabhrepalanchok,Chepang/Praja,Male,23,13,0,10,0,56.52173913,56.52173913,81.81818182,-25.3
district,Bagmati,Kabhrepalanchok,Chepang/Praja,Total,45,31,0,14,0,68.88888889,56.52173913,81.81818182,-25.3
district,Bagmati,Kabhrepalanchok,Danuwar,Female,2987,1994,5,988,0,66.75594242,81.93688792,66.75594242,15.18
district,Bagmati,Kabhrepalanchok,Danuwar,Male,2757,2259,10,488,0,81.93688792,81.93688792,66.75594242,15.18
district,Bagmati,Kabhrepalanchok,Danuwar,Total,5744,4253,15,1476,0,74.04247911,81.93688792,66.75594242,15.18
district,Bagmati,Kabhrepalanchok,Darai,Female,6,3,0,3,0,50,86.66666667,50,36.67
district,Bagmati,Kabhrepalanchok,Darai,Male,15,13,0,2,0,86.66666667,86.66666667,50,36.67
district,Bagmati,Kabhrepalanchok,Darai,Total,21,16,0,5,0,76.19047619,86.66666667,50,36.67
district,Bagmati,Kabhrepalanchok,Dhanuk,Female,16,15,0,1,0,93.75,87.5,93.75,-6.25
district,Bagmati,Kabhrepalanchok,Dhanuk,Male,24,21,0,3,0,87.5,87.5,93.75,-6.25
district,Bagmati,Kabhrepalanchok,Dhanuk,Total,40,36,0,4,0,90,87.5,93.75,-6.25
district,Bagmati,Kabhrepalanchok,Dhimal,Female,47,36,0,11,0,76.59574468,81.08108108,76.59574468,4.49
district,Bagmati,Kabhrepalanchok,Dhimal,Male,37,30,0,7,0,81.08108108,81.08108108,76.59574468,4.49
district,Bagmati,Kabhrepalanchok,Dhimal,Total,84,66,0,18,0,78.57142857,81.08108108,76.59574468,4.49
district,Bagmati,Kabhrepalanchok,Dhobi,Female,6,5,0,1,0,83.33333333,84.61538462,83.33333333,1.28
district,Bagmati,Kabhrepalanchok,Dhobi,Male,13,11,0,2,0,84.61538462,84.61538462,83.33333333,1.28
district,Bagmati,Kabhrepalanchok,Dhobi,Total,19,16,0,3,0,84.21052632,84.61538462,83.33333333,1.28
district,Bagmati,Kabhrepalanchok,Done,Female,595,465,2,128,0,78.1512605,89.54372624,78.1512605,11.39
district,Bagmati,Kabhrepalanchok,Done,Male,526,471,0,55,0,89.54372624,89.54372624,78.1512605,11.39
district,Bagmati,Kabhrepalanchok,Done,Total,1121,936,2,183,0,83.49687779,89.54372624,78.1512605,11.39
district,Bagmati,Kabhrepalanchok,Dusadh/Pasawan/Pasi,Female,8,6,0,2,0,75,91.66666667,75,16.67
district,Bagmati,Kabhrepalanchok,Dusadh/Pasawan/Pasi,Male,12,11,0,1,0,91.66666667,91.66666667,75,16.67
district,Bagmati,Kabhrepalanchok,Dusadh/Pasawan/Pasi,Total,20,17,0,3,0,85,91.66666667,75,16.67
district,Bagmati,Kabhrepalanchok,Ghale,Female,22,18,0,4,0,81.81818182,73.33333333,81.81818182,-8.48
district,Bagmati,Kabhrepalanchok,Ghale,Male,15,11,0,4,0,73.33333333,73.33333333,81.81818182,-8.48
district,Bagmati,Kabhrepalanchok,Ghale,Total,37,29,0,8,0,78.37837838,73.33333333,81.81818182,-8.48
district,Bagmati,Kabhrepalanchok,Gharti/Bhujel,Female,1691,1106,2,583,0,65.40508575,80.94351335,65.40508575,15.54
district,Bagmati,Kabhrepalanchok,Gharti/Bhujel,Male,1611,1304,3,304,0,80.94351335,80.94351335,65.40508575,15.54
district,Bagmati,Kabhrepalanchok,Gharti/Bhujel,Total,3302,2410,5,887,0,72.98606905,80.94351335,65.40508575,15.54
district,Bagmati,Kabhrepalanchok,Gurung,Female,573,422,2,149,0,73.64746946,86.58743633,73.64746946,12.94
district,Bagmati,Kabhrepalanchok,Gurung,Male,589,510,0,79,0,86.58743633,86.58743633,73.64746946,12.94
district,Bagmati,Kabhrepalanchok,Gurung,Total,1162,932,2,228,0,80.20654045,86.58743633,73.64746946,12.94
district,Bagmati,Kabhrepalanchok,Hajam/Thakur,Female,49,39,1,9,0,79.59183673,91.96428571,79.59183673,12.37
district,Bagmati,Kabhrepalanchok,Hajam/Thakur,Male,112,103,0,9,0,91.96428571,91.96428571,79.59183673,12.37
